person,gender_Label,death_Label,job_Label,religion_Label,country_Label,language_Label
http://www.wikidata.org/entity/Q76433,female,suicide,model,Catholic Church,Weimar Republic,German
http://www.wikidata.org/entity/Q76433,female,suicide,model,Catholic Church,German Empire,German
http://www.wikidata.org/entity/Q77087,male,suicide,screenwriter,Judaism,United States of America,German
http://www.wikidata.org/entity/Q77087,male,suicide,screenwriter,Judaism,Germany,German
http://www.wikidata.org/entity/Q77087,male,suicide,writer,Judaism,United States of America,German
http://www.wikidata.org/entity/Q77087,male,suicide,writer,Judaism,Germany,German
http://www.wikidata.org/entity/Q77087,male,suicide,translator,Judaism,United States of America,German
http://www.wikidata.org/entity/Q77087,male,suicide,translator,Judaism,Germany,German
http://www.wikidata.org/entity/Q77087,male,suicide,journalist,Judaism,United States of America,German
http://www.wikidata.org/entity/Q77087,male,suicide,journalist,Judaism,Germany,German
http://www.wikidata.org/entity/Q77087,male,suicide,literary critic,Judaism,United States of America,German
http://www.wikidata.org/entity/Q77087,male,suicide,literary critic,Judaism,Germany,German
http://www.wikidata.org/entity/Q77087,male,suicide,novelist,Judaism,United States of America,German
http://www.wikidata.org/entity/Q77087,male,suicide,novelist,Judaism,Germany,German
http://www.wikidata.org/entity/Q78513,male,suicide,writer,Lutheranism,Austria,German
http://www.wikidata.org/entity/Q78513,male,suicide,psychologist,Lutheranism,Austria,German
http://www.wikidata.org/entity/Q78513,male,suicide,philosopher,Lutheranism,Austria,German
http://www.wikidata.org/entity/Q83338,male,suicide,screenwriter,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,actor,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,comedian,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,stage actor,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,film producer,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,television actor,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,film actor,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,stand-up comedian,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q83338,male,suicide,audio book narrator,Episcopal Church,United States of America,English
http://www.wikidata.org/entity/Q85814,male,suicide,politician,Protestantism,Germany,German
http://www.wikidata.org/entity/Q105987,male,suicide,screenwriter,Catholicism,France,French
http://www.wikidata.org/entity/Q105987,male,suicide,screenwriter,Catholicism,France,English
http://www.wikidata.org/entity/Q105987,male,suicide,television producer,Catholicism,France,French
http://www.wikidata.org/entity/Q105987,male,suicide,television producer,Catholicism,France,English
http://www.wikidata.org/entity/Q105987,male,suicide,stage actor,Catholicism,France,French
http://www.wikidata.org/entity/Q105987,male,suicide,stage actor,Catholicism,France,English
http://www.wikidata.org/entity/Q105987,male,suicide,film producer,Catholicism,France,French
http://www.wikidata.org/entity/Q105987,male,suicide,film producer,Catholicism,France,English
http://www.wikidata.org/entity/Q105987,male,suicide,film actor,Catholicism,France,French
http://www.wikidata.org/entity/Q105987,male,suicide,film actor,Catholicism,France,English
http://www.wikidata.org/entity/Q109180,male,suicide,writer,atheism,Germany,German
http://www.wikidata.org/entity/Q109180,male,suicide,illustrator,atheism,Germany,German
http://www.wikidata.org/entity/Q121615,male,suicide,politician,Catholic Church,Ireland,English
http://www.wikidata.org/entity/Q121615,male,suicide,politician,Catholic Church,United Kingdom,English
http://www.wikidata.org/entity/Q133054,female,suicide,writer,Unitarianism,United States of America,English
http://www.wikidata.org/entity/Q133054,female,suicide,poet,Unitarianism,United States of America,English
http://www.wikidata.org/entity/Q133054,female,suicide,children's writer,Unitarianism,United States of America,English
http://www.wikidata.org/entity/Q133054,female,suicide,novelist,Unitarianism,United States of America,English
http://www.wikidata.org/entity/Q133054,female,suicide,essayist,Unitarianism,United States of America,English
http://www.wikidata.org/entity/Q133054,female,suicide,autobiographer,Unitarianism,United States of America,English
http://www.wikidata.org/entity/Q133054,female,suicide,diarist,Unitarianism,United States of America,English
http://www.wikidata.org/entity/Q172213,male,suicide,politician,atheism,Albania,Albanian
http://www.wikidata.org/entity/Q184226,male,suicide,writer,atheism,France,French
http://www.wikidata.org/entity/Q184226,male,suicide,historian,atheism,France,French
http://www.wikidata.org/entity/Q184226,male,suicide,university teacher,atheism,France,French
http://www.wikidata.org/entity/Q184226,male,suicide,journalist,atheism,France,French
http://www.wikidata.org/entity/Q87015,male,homicide,writer,Islam,Murcia,Russian
http://www.wikidata.org/entity/Q87015,male,homicide,journalist,Islam,Murcia,Russian
http://www.wikidata.org/entity/Q110126,male,homicide,writer,Armenian Apostolic Church,Turkey,Turkish
http://www.wikidata.org/entity/Q110126,male,homicide,writer,Armenian Apostolic Church,Turkey,Armenian
http://www.wikidata.org/entity/Q110126,male,homicide,contributing editor,Armenian Apostolic Church,Turkey,Turkish
http://www.wikidata.org/entity/Q110126,male,homicide,contributing editor,Armenian Apostolic Church,Turkey,Armenian
http://www.wikidata.org/entity/Q110126,male,homicide,association football player,Armenian Apostolic Church,Turkey,Turkish
http://www.wikidata.org/entity/Q110126,male,homicide,association football player,Armenian Apostolic Church,Turkey,Armenian
http://www.wikidata.org/entity/Q110126,male,homicide,columnist,Armenian Apostolic Church,Turkey,Turkish
http://www.wikidata.org/entity/Q110126,male,homicide,columnist,Armenian Apostolic Church,Turkey,Armenian
http://www.wikidata.org/entity/Q110126,male,homicide,human rights activist,Armenian Apostolic Church,Turkey,Turkish
http://www.wikidata.org/entity/Q110126,male,homicide,human rights activist,Armenian Apostolic Church,Turkey,Armenian
http://www.wikidata.org/entity/Q110126,male,homicide,journalist,Armenian Apostolic Church,Turkey,Turkish
http://www.wikidata.org/entity/Q110126,male,homicide,journalist,Armenian Apostolic Church,Turkey,Armenian
http://www.wikidata.org/entity/Q110126,male,homicide,opinion journalist,Armenian Apostolic Church,Turkey,Turkish
http://www.wikidata.org/entity/Q110126,male,homicide,opinion journalist,Armenian Apostolic Church,Turkey,Armenian
http://www.wikidata.org/entity/Q112128,male,homicide,statesman,Islam,Rashidun Empire,Classical Arabic
http://www.wikidata.org/entity/Q112128,male,homicide,statesman,Islam,Umayyad Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q112128,male,homicide,theologian,Islam,Rashidun Empire,Classical Arabic
http://www.wikidata.org/entity/Q112128,male,homicide,theologian,Islam,Umayyad Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q116059,male,homicide,lawyer,Catholicism,Colombia,Spanish
http://www.wikidata.org/entity/Q116059,male,homicide,politician,Catholicism,Colombia,Spanish
http://www.wikidata.org/entity/Q148719,male,homicide,poet,Afrikaanse Protestantse Kerk,South Africa,English
http://www.wikidata.org/entity/Q148719,male,homicide,poet,Afrikaanse Protestantse Kerk,South Africa,Afrikaans
http://www.wikidata.org/entity/Q148719,male,homicide,politician,Afrikaanse Protestantse Kerk,South Africa,English
http://www.wikidata.org/entity/Q148719,male,homicide,politician,Afrikaanse Protestantse Kerk,South Africa,Afrikaans
http://www.wikidata.org/entity/Q148719,male,homicide,farmer,Afrikaanse Protestantse Kerk,South Africa,English
http://www.wikidata.org/entity/Q148719,male,homicide,farmer,Afrikaanse Protestantse Kerk,South Africa,Afrikaans
http://www.wikidata.org/entity/Q148719,male,homicide,playwright,Afrikaanse Protestantse Kerk,South Africa,English
http://www.wikidata.org/entity/Q148719,male,homicide,playwright,Afrikaanse Protestantse Kerk,South Africa,Afrikaans
http://www.wikidata.org/entity/Q153688,male,homicide,politician,Catholicism,Kingdom of Italy,Italian
http://www.wikidata.org/entity/Q154444,male,homicide,military personnel,Orthodox Christianity,Russian Empire,Russian
http://www.wikidata.org/entity/Q154444,male,homicide,politician,Orthodox Christianity,Russian Empire,Russian
http://www.wikidata.org/entity/Q156277,male,homicide,Catholic priest,Catholicism,Poland,Polish
http://www.wikidata.org/entity/Q156277,male,homicide,Catholic priest,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q156277,male,homicide,trade unionist,Catholicism,Poland,Polish
http://www.wikidata.org/entity/Q156277,male,homicide,trade unionist,Catholic Church,Poland,Polish
http://www.wikidata.org/entity/Q157068,male,homicide,military personnel,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q157068,male,homicide,politician,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q157068,male,homicide,diplomat,Church of England,United Kingdom,English
http://www.wikidata.org/entity/Q157131,male,homicide,writer,Serbian Orthodox Church,Serbia and Montenegro,Serbian
http://www.wikidata.org/entity/Q157131,male,homicide,politician,Serbian Orthodox Church,Serbia and Montenegro,Serbian
http://www.wikidata.org/entity/Q157131,male,homicide,educationalist,Serbian Orthodox Church,Serbia and Montenegro,Serbian
http://www.wikidata.org/entity/Q157131,male,homicide,philosopher,Serbian Orthodox Church,Serbia and Montenegro,Serbian
http://www.wikidata.org/entity/Q157280,male,homicide,politician,Ukrainian Greek Catholic Church,Ukraine,Ukrainian
http://www.wikidata.org/entity/Q161672,male,homicide,politician,Catholic Church,Democratic Republic of the Congo,French
http://www.wikidata.org/entity/Q161672,male,homicide,politician,Catholic Church,Belgian Congo,French
http://www.wikidata.org/entity/Q171834,male,homicide,politician,Catholicism,Italy,Italian
http://www.wikidata.org/entity/Q171834,male,homicide,diplomat,Catholicism,Italy,Italian
http://www.wikidata.org/entity/Q171834,male,homicide,university teacher,Catholicism,Italy,Italian
http://www.wikidata.org/entity/Q176160,male,homicide,lawyer,Catholicism,Argentina,Spanish
http://www.wikidata.org/entity/Q176160,male,homicide,politician,Catholicism,Argentina,Spanish
http://www.wikidata.org/entity/Q179846,male,homicide,politician,Islam,Russia,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,politician,Islam,Soviet Union,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,politician,Islam,Chechen Republic of Ichkeria,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,officer,Islam,Russia,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,officer,Islam,Soviet Union,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,officer,Islam,Chechen Republic of Ichkeria,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,aviator,Islam,Russia,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,aviator,Islam,Soviet Union,Russian
http://www.wikidata.org/entity/Q179846,male,homicide,aviator,Islam,Chechen Republic of Ichkeria,Russian
http://www.wikidata.org/entity/Q182914,male,homicide,statesman,Islam,Umayyad Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q182914,male,homicide,statesman,Islam,Rashidun Caliphate,Classical Arabic
http://www.wikidata.org/entity/Q187998,male,homicide,condottiero,Catholic Church,Papal States,Italian
http://www.wikidata.org/entity/Q187998,male,homicide,condottiero,Catholic Church,Papal States,Catalan
http://www.wikidata.org/entity/Q187998,male,homicide,cleric,Catholic Church,Papal States,Italian
http://www.wikidata.org/entity/Q187998,male,homicide,cleric,Catholic Church,Papal States,Catalan
http://www.wikidata.org/entity/Q188653,male,homicide,politician,Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q188653,male,homicide,politician,Sufi Islam,State of Palestine,Arabic
http://www.wikidata.org/entity/Q192502,male,homicide,politician,Catholic Church,South Vietnam,Vietnamese
http://www.wikidata.org/entity/Q192778,male,homicide,politician,Islam,Lebanon,Arabic
http://www.wikidata.org/entity/Q192778,male,homicide,politician,Sufi Islam,Lebanon,Arabic
http://www.wikidata.org/entity/Q192778,male,homicide,entrepreneur,Islam,Lebanon,Arabic
http://www.wikidata.org/entity/Q192778,male,homicide,entrepreneur,Sufi Islam,Lebanon,Arabic
http://www.wikidata.org/entity/Q202155,male,homicide,politician,Catholicism,Burkina Faso,French
http://www.wikidata.org/entity/Q202155,male,homicide,politician,Catholicism,Republic of Upper Volta,French
http://www.wikidata.org/entity/Q202155,male,homicide,guitarist,Catholicism,Burkina Faso,French
http://www.wikidata.org/entity/Q202155,male,homicide,guitarist,Catholicism,Republic of Upper Volta,French
http://www.wikidata.org/entity/Q205456,male,homicide,screenwriter,atheism,Kingdom of the Netherlands,Dutch
